Z[m],d[m],Q[mL/min],e[-],CA0[g/L],CB0[g/L],Vinject[uL],Hint[-],kint[1/s],Kint[1/s],ObsSigma[mV],magnification,t[s],I[mV],C[g/L]
,,,,,,,,,,,,744.96,1051336,7.33832528
,,,,,,,,,,,,745.4598,1046797,7.30664306
,,,,,,,,,,,,745.9602,1042235.667,7.274804956
,,,,,,,,,,,,746.46,1037652.667,7.242815616
,,,,,,,,,,,,746.9598,1033049.667,7.210686676
,,,,,,,,,,,,747.4602,1028415.333,7.178339024
,,,,,,,,,,,,747.96,1023774,7.14594252
,,,,,,,,,,,,748.4598,1019105.333,7.113355224
,,,,,,,,,,,,748.9602,1014401,7.08051898
,,,,,,,,,,,,749.46,1009690,7.0476362
,,,,,,,,,,,,749.9598,1004975.667,7.014730156
,,,,,,,,,,,,750.4602,1000235.333,6.981642624
,,,,,,,,,,,,750.96,995483.3333,6.948473666
,,,,,,,,,,,,751.4598,990712.6667,6.915174414
,,,,,,,,,,,,751.9602,985920,6.8817216
,,,,,,,,,,,,752.46,981114,6.84817572
,,,,,,,,,,,,752.9598,976298.3333,6.814562366
,,,,,,,,,,,,753.4602,971456.6667,6.780767534
,,,,,,,,,,,,753.96,966609.6667,6.746935474
,,,,,,,,,,,,754.4598,961763.6667,6.713110394
,,,,,,,,,,,,754.9602,956905.3333,6.679199226
,,,,,,,,,,,,755.46,952019.6667,6.645097274
,,,,,,,,,,,,755.9598,947117.3333,6.610878986
,,,,,,,,,,,,756.4602,942210.3333,6.576628126
,,,,,,,,,,,,756.96,937290.3333,6.542286526
,,,,,,,,,,,,757.4598,932371,6.50794958
,,,,,,,,,,,,757.9602,927439.3333,6.473526546
,,,,,,,,,,,,758.46,922496.3333,6.439024406
,,,,,,,,,,,,758.9598,917548.6667,6.404489694
,,,,,,,,,,,,759.4602,912590.6667,6.369882854
,,,,,,,,,,,,759.96,907629.3333,6.335252746
,,,,,,,,,,,,760.4598,902664.6667,6.300599374
,,,,,,,,,,,,760.9602,897676,6.26577848
,,,,,,,,,,,,761.46,892689.3333,6.230971546
,,,,,,,,,,,,761.9598,887703.6667,6.196171594
,,,,,,,,,,,,762.4602,882728.3333,6.161443766
,,,,,,,,,,,,762.96,877743.3333,6.126648466
,,,,,,,,,,,,763.4598,872746,6.09176708
,,,,,,,,,,,,763.9602,867740.3333,6.056827526
,,,,,,,,,,,,764.46,862736.6667,6.021901934
,,,,,,,,,,,,764.9598,857736.6667,5.987001934
,,,,,,,,,,,,765.4602,852726.3333,5.952029806
,,,,,,,,,,,,765.96,847714,5.91704372
,,,,,,,,,,,,766.4598,842705.6667,5.882085554
,,,,,,,,,,,,766.9602,837696.6667,5.847122734
,,,,,,,,,,,,767.46,832697.6667,5.812229714
,,,,,,,,,,,,767.9598,827702,5.77735996
,,,,,,,,,,,,768.4602,822707,5.74249486
,,,,,,,,,,,,768.96,817699,5.70753902
,,,,,,,,,,,,769.4598,812694,5.67260412
,,,,,,,,,,,,769.9602,807692.6667,5.637694814
,,,,,,,,,,,,770.46,802711,5.60292278
,,,,,,,,,,,,770.9598,797730.3333,5.568157726
,,,,,,,,,,,,771.4602,792741.6667,5.533336834
,,,,,,,,,,,,771.96,787746.3333,5.498469406
,,,,,,,,,,,,772.4598,782775,5.4637695
,,,,,,,,,,,,772.9602,777823.3333,5.429206866
,,,,,,,,,,,,773.46,772865.3333,5.394600026
,,,,,,,,,,,,773.9598,767904.6667,5.359974574
,,,,,,,,,,,,774.4602,762945,5.3253561
,,,,,,,,,,,,774.96,757996,5.29081208
,,,,,,,,,,,,775.4598,753053.6667,5.256314594
,,,,,,,,,,,,775.9602,748129.6667,5.221945074
,,,,,,,,,,,,776.46,743209.6667,5.187603474
,,,,,,,,,,,,776.9598,738297,5.15331306
,,,,,,,,,,,,777.4602,733381.3333,5.119001706
,,,,,,,,,,,,777.96,728486.6667,5.084836934
,,,,,,,,,,,,778.4598,723596.6667,5.050704734
,,,,,,,,,,,,778.9602,718728.3333,5.016723766
,,,,,,,,,,,,779.46,713869,4.98280562
,,,,,,,,,,,,779.9598,709008.6667,4.948880494
,,,,,,,,,,,,780.4602,704161.3333,4.915046106
,,,,,,,,,,,,780.96,699334,4.88135132
,,,,,,,,,,,,781.4598,694510.3333,4.847682126
,,,,,,,,,,,,781.9602,689689,4.81402922
,,,,,,,,,,,,782.46,684883.6667,4.780487994
,,,,,,,,,,,,782.9598,680101.3333,4.747107306
,,,,,,,,,,,,783.4602,675330,4.7138034
,,,,,,,,,,,,783.96,670558,4.68049484
,,,,,,,,,,,,784.4598,665797.6667,4.647267714
,,,,,,,,,,,,784.9602,661052,4.61414296
,,,,,,,,,,,,785.46,656322,4.58112756
,,,,,,,,,,,,785.9598,651611.3333,4.548247106
,,,,,,,,,,,,786.4602,646916,4.51547368
,,,,,,,,,,,,786.96,642231,4.48277238
,,,,,,,,,,,,787.4598,637566,4.45021068
,,,,,,,,,,,,787.9602,632905.6667,4.417681554
,,,,,,,,,,,,788.46,628263.3333,4.385278066
,,,,,,,,,,,,788.9598,623635,4.3529723
,,,,,,,,,,,,789.4602,619007,4.32066886
,,,,,,,,,,,,789.96,614416.3333,4.288626006
,,,,,,,,,,,,790.4598,609848.3333,4.256741366
,,,,,,,,,,,,790.9602,605293,4.22494514
,,,,,,,,,,,,791.46,600746.6667,4.193211734
,,,,,,,,,,,,791.9598,596213,4.16156674
,,,,,,,,,,,,792.4602,591695.3333,4.130033426
,,,,,,,,,,,,792.96,587196,4.09862808
,,,,,,,,,,,,793.4598,582716.6667,4.067362334
,,,,,,,,,,,,793.9602,578245.6667,4.036154754
,,,,,,,,,,,,794.46,573789,4.00504722
,,,,,,,,,,,,794.9598,569366.3333,3.974177006
,,,,,,,,,,,,795.4602,564952.6667,3.943369614
,,,,,,,,,,,,795.96,560560.6667,3.912713454
,,,,,,,,,,,,796.4598,556197.6667,3.882259714
,,,,,,,,,,,,796.9602,551843.3333,3.851866466
,,,,,,,,,,,,797.46,547496,3.82152208
,,,,,,,,,,,,797.9598,543176,3.79136848
,,,,,,,,,,,,798.4602,538878,3.76136844
,,,,,,,,,,,,798.96,534598,3.73149404
,,,,,,,,,,,,799.4598,530335,3.7017383
,,,,,,,,,,,,799.9602,526093,3.67212914
,,,,,,,,,,,,800.46,521862.6667,3.642601414
,,,,,,,,,,,,800.9598,517656.3333,3.613241206
,,,,,,,,,,,,801.4602,513474.3333,3.584050846
,,,,,,,,,,,,801.96,509307.6667,3.554967514
,,,,,,,,,,,,802.4598,505164,3.52604472
,,,,,,,,,,,,802.9602,501032.3333,3.497205686
,,,,,,,,,,,,803.46,496921.3333,3.468510906
,,,,,,,,,,,,803.9598,492835,3.4399883
,,,,,,,,,,,,804.4602,488777,3.41166346
,,,,,,,,,,,,804.96,484736.3333,3.383459606
,,,,,,,,,,,,805.4598,480699.6667,3.355283674
,,,,,,,,,,,,805.9602,476679,3.32721942
,,,,,,,,,,,,806.46,472692,3.29939016
,,,,,,,,,,,,806.9598,468732,3.27174936
,,,,,,,,,,,,807.4602,464785,3.2441993
,,,,,,,,,,,,807.96,460854.6667,3.216765574
,,,,,,,,,,,,808.4598,456951.6667,3.189522634
,,,,,,,,,,,,808.9602,453075.6667,3.162468154
,,,,,,,,,,,,809.46,449213.6667,3.135511394
,,,,,,,,,,,,809.9598,445375,3.1087175
,,,,,,,,,,,,810.4602,441560,3.0820888
,,,,,,,,,,,,810.96,437761.6667,3.055576434
,,,,,,,,,,,,811.4598,433979.6667,3.029178074
,,,,,,,,,,,,811.9602,430225.3333,3.002972826
,,,,,,,,,,,,812.46,426487,2.97687926
,,,,,,,,,,,,812.9598,422765,2.9508997
,,,,,,,,,,,,813.4602,419060.6667,2.925043454
,,,,,,,,,,,,813.96,415397.3333,2.899473386
,,,,,,,,,,,,814.4598,411768.3333,2.874142966
,,,,,,,,,,,,814.9602,408148,2.84887304
,,,,,,,,,,,,815.46,404542.6667,2.823707814
,,,,,,,,,,,,815.9598,400954,2.79865892
,,,,,,,,,,,,816.4602,397385.6667,2.773751954
,,,,,,,,,,,,816.96,393845.6667,2.749042754
,,,,,,,,,,,,817.4598,390333,2.72452434
,,,,,,,,,,,,817.9602,386833,2.70009434
,,,,,,,,,,,,818.46,383350,2.675783
,,,,,,,,,,,,818.9598,379906.6667,2.651748534
,,,,,,,,,,,,819.4602,376474.6667,2.627793174
,,,,,,,,,,,,819.96,373050.6667,2.603893654
,,,,,,,,,,,,820.4598,369663.6667,2.580252394
,,,,,,,,,,,,820.9602,366296.6667,2.556750734
,,,,,,,,,,,,821.46,362957,2.53343986
,,,,,,,,,,,,821.9598,359632.6667,2.510236014
,,,,,,,,,,,,822.4602,356325.3333,2.487150826
,,,,,,,,,,,,822.96,353047,2.46426806
,,,,,,,,,,,,823.4598,349791.6667,2.441545834
,,,,,,,,,,,,823.9602,346551.6667,2.418930634
,,,,,,,,,,,,824.46,343331.6667,2.396455034
,,,,,,,,,,,,824.9598,340147,2.37422606
,,,,,,,,,,,,825.4602,336971.3333,2.352059906
,,,,,,,,,,,,825.96,333814.3333,2.330024046
,,,,,,,,,,,,826.4598,330691.6667,2.308227834
,,,,,,,,,,,,826.9602,327580.6667,2.286513054
,,,,,,,,,,,,827.46,324481,2.26487738
,,,,,,,,,,,,827.9598,321420.6667,2.243516254
,,,,,,,,,,,,828.4602,318388.3333,2.222350566
,,,,,,,,,,,,828.96,315367.6667,2.201266314
,,,,,,,,,,,,829.4598,312366.3333,2.180317006
,,,,,,,,,,,,829.9602,309384,2.15950032
,,,,,,,,,,,,830.46,306415,2.1387767
,,,,,,,,,,,,830.9598,303461.6667,2.118162434
,,,,,,,,,,,,831.4602,300549.3333,2.097834346
,,,,,,,,,,,,831.96,297663,2.07768774
,,,,,,,,,,,,832.4598,294796,2.05767608
,,,,,,,,,,,,832.9602,291945,2.0377761
,,,,,,,,,,,,833.46,289120,2.0180576
,,,,,,,,,,,,833.9598,286310.6667,1.998448454
,,,,,,,,,,,,834.4602,283513,1.97892074
,,,,,,,,,,,,834.96,280742.3333,1.959581486
,,,,,,,,,,,,835.4598,277991,1.94037718
,,,,,,,,,,,,835.9602,275267.6667,1.921368314
,,,,,,,,,,,,836.46,272574,1.90256652
,,,,,,,,,,,,836.9598,269894.3333,1.883862446
,,,,,,,,,,,,837.4602,267221.6667,1.865207234
,,,,,,,,,,,,837.96,264567,1.84667766
,,,,,,,,,,,,838.4598,261946,1.82838308
,,,,,,,,,,,,838.9602,259332.3333,1.810139686
,,,,,,,,,,,,839.46,256737.6667,1.792028914
,,,,,,,,,,,,839.9598,254167,1.77408566
,,,,,,,,,,,,840.4602,251624.6667,1.756340174
,,,,,,,,,,,,840.96,249108.6667,1.738778494
,,,,,,,,,,,,841.4598,246599.3333,1.721263346
,,,,,,,,,,,,841.9602,244112,1.70390176
,,,,,,,,,,,,842.46,241665.3333,1.686824026
,,,,,,,,,,,,842.9598,239229.3333,1.669820746
,,,,,,,,,,,,843.4602,236809.6667,1.652931474
,,,,,,,,,,,,843.96,234402,1.63612596
,,,,,,,,,,,,844.4598,232018,1.61948564
,,,,,,,,,,,,844.9602,229651,1.60296398
,,,,,,,,,,,,845.46,227290.3333,1.586486526
,,,,,,,,,,,,845.9598,224957.6667,1.570204514
,,,,,,,,,,,,846.4602,222647.6667,1.554080714
,,,,,,,,,,,,846.96,220373.3333,1.538205866
,,,,,,,,,,,,847.4598,218111,1.52241478
,,,,,,,,,,,,847.9602,215857.6667,1.506686514
,,,,,,,,,,,,848.46,213620,1.4910676
,,,,,,,,,,,,848.9598,211401,1.47557898
,,,,,,,,,,,,849.4602,209204.6667,1.460248574
,,,,,,,,,,,,849.96,207026.3333,1.445043806
,,,,,,,,,,,,850.4598,204864.6667,1.429955374
,,,,,,,,,,,,850.9602,202723,1.41500654
,,,,,,,,,,,,851.46,200602.6667,1.400206614
,,,,,,,,,,,,851.9598,198501.6667,1.385541634
,,,,,,,,,,,,852.4602,196423.3333,1.371034866
,,,,,,,,,,,,852.96,194356.6667,1.356609534
,,,,,,,,,,,,853.4598,192300.6667,1.342258654
,,,,,,,,,,,,853.9602,190276.6667,1.328131134
,,,,,,,,,,,,854.46,188271.3333,1.314133906
,,,,,,,,,,,,854.9598,186277.3333,1.300215786
,,,,,,,,,,,,855.4602,184298.3333,1.286402366
,,,,,,,,,,,,855.96,182331.6667,1.272675034
,,,,,,,,,,,,856.4598,180380,1.2590524
,,,,,,,,,,,,856.9602,178452,1.24559496
,,,,,,,,,,,,857.46,176542.6667,1.232267814
,,,,,,,,,,,,857.9598,174648.6667,1.219047694
,,,,,,,,,,,,858.4602,172776,1.20597648
,,,,,,,,,,,,858.96,170921.6667,1.193033234
,,,,,,,,,,,,859.4598,169078.3333,1.180166766
,,,,,,,,,,,,859.9602,167255.6667,1.167444554
,,,,,,,,,,,,860.46,165446.3333,1.154815406
,,,,,,,,,,,,860.9598,163657.3333,1.142328186
,,,,,,,,,,,,861.4602,161885.3333,1.129959626
,,,,,,,,,,,,861.96,160120.3333,1.117639926
,,,,,,,,,,,,862.4598,158380.3333,1.105494726
,,,,,,,,,,,,862.9602,156650.6667,1.093421654
,,,,,,,,,,,,863.46,154935.6667,1.081450954
,,,,,,,,,,,,863.9598,153246.3333,1.069659406
,,,,,,,,,,,,864.4602,151568,1.05794464
,,,,,,,,,,,,864.96,149908,1.04635784
,,,,,,,,,,,,865.4598,148254.3333,1.034815246
,,,,,,,,,,,,865.9602,146613,1.02335874
,,,,,,,,,,,,866.46,144989.6667,1.012027874
,,,,,,,,,,,,866.9598,143394.6667,1.000894774
,,,,,,,,,,,,867.4602,141805.6667,0.989803554
,,,,,,,,,,,,867.96,140231.6667,0.978817034
,,,,,,,,,,,,868.4598,138677.6667,0.967970114
,,,,,,,,,,,,868.9602,137130,0.9571674
,,,,,,,,,,,,869.46,135593.3333,0.946441466
,,,,,,,,,,,,869.9598,134087,0.93592726
,,,,,,,,,,,,870.4602,132595.3333,0.925515426
,,,,,,,,,,,,870.96,131111,0.91515478
,,,,,,,,,,,,871.4598,129638.3333,0.904875566
,,,,,,,,,,,,871.9602,128174.6667,0.894659174
,,,,,,,,,,,,872.46,126726.3333,0.884549806
,,,,,,,,,,,,872.9598,125304.3333,0.874624246
,,,,,,,,,,,,873.4602,123894.6667,0.864784774
,,,,,,,,,,,,873.96,122507,0.85509886
,,,,,,,,,,,,874.4598,121130,0.8454874
,,,,,,,,,,,,874.9602,119760,0.8359248
,,,,,,,,,,,,875.46,118392,0.82637616
,,,,,,,,,,,,875.9598,117038,0.81692524
,,,,,,,,,,,,876.4602,115707,0.80763486
,,,,,,,,,,,,876.96,114390,0.7984422
,,,,,,,,,,,,877.4598,113084,0.78932632
,,,,,,,,,,,,877.9602,111787.6667,0.780277914
,,,,,,,,,,,,878.46,110513.3333,0.771383066
,,,,,,,,,,,,878.9598,109246.6667,0.762541734
,,,,,,,,,,,,879.4602,107983.6667,0.753725994
,,,,,,,,,,,,879.96,106740.6667,0.745049854
,,,,,,,,,,,,880.4598,105508,0.73644584
,,,,,,,,,,,,880.9602,104288,0.72793024
,,,,,,,,,,,,881.46,103096.3333,0.719612406
,,,,,,,,,,,,881.9598,101908.3333,0.711320166
,,,,,,,,,,,,882.4602,100723.6667,0.703051194
,,,,,,,,,,,,882.96,99559.33333,0.694924147
,,,,,,,,,,,,883.4598,98403,0.68685294
,,,,,,,,,,,,883.9602,97263.66667,0.678900393
,,,,,,,,,,,,884.46,96130.33333,0.670989727
,,,,,,,,,,,,884.9598,95014.33333,0.663200047
,,,,,,,,,,,,885.4602,93899.33333,0.655417347
,,,,,,,,,,,,885.96,92806.66667,0.647790533
,,,,,,,,,,,,886.4598,91718,0.64019164
,,,,,,,,,,,,886.9602,90643.33333,0.632690467
,,,,,,,,,,,,887.46,89585.33333,0.625305627
,,,,,,,,,,,,887.9598,88532.33333,0.617955687
,,,,,,,,,,,,888.4602,87496,0.61072208
,,,,,,,,,,,,888.96,86479,0.60362342
,,,,,,,,,,,,889.4598,85460,0.5965108
,,,,,,,,,,,,889.9602,84435,0.5893563
,,,,,,,,,,,,890.46,83442.66667,0.582429813
,,,,,,,,,,,,890.9598,82456.66667,0.575547533
,,,,,,,,,,,,891.4602,81480,0.5687304
,,,,,,,,,,,,891.96,80511,0.56196678
,,,,,,,,,,,,892.4598,79549,0.55525202
,,,,,,,,,,,,892.9602,78609.33333,0.548693147
,,,,,,,,,,,,893.46,77678,0.54219244
,,,,,,,,,,,,893.9598,76751.33333,0.535724307
,,,,,,,,,,,,894.4602,75830.66667,0.529298053
,,,,,,,,,,,,894.96,74928.66667,0.523002093
,,,,,,,,,,,,895.4598,74042,0.51681316
,,,,,,,,,,,,895.9602,73146.66667,0.510563733
,,,,,,,,,,,,896.46,72267.33333,0.504425987
,,,,,,,,,,,,896.9598,71401.66667,0.498383633
,,,,,,,,,,,,897.4602,70533,0.49232034
,,,,,,,,,,,,897.96,69682.33333,0.486382687
,,,,,,,,,,,,898.4598,68850.66667,0.480577653
,,,,,,,,,,,,898.9602,68013.66667,0.474735393
,,,,,,,,,,,,899.46,67195.66667,0.469025753
,,,,,,,,,,,,899.9598,66390,0.4634022
,,,,,,,,,,,,900.4602,65587.66667,0.457801913
,,,,,,,,,,,,900.96,64788,0.45222024
,,,,,,,,,,,,901.4598,64001,0.44672698
,,,,,,,,,,,,901.9602,63226,0.44131748
,,,,,,,,,,,,902.46,62462.66667,0.435989413
,,,,,,,,,,,,902.9598,61720.66667,0.430810253
,,,,,,,,,,,,903.4602,60971,0.42557758
,,,,,,,,,,,,903.96,60215,0.4203007
,,,,,,,,,,,,904.4598,59458,0.41501684
,,,,,,,,,,,,904.9602,58727,0.40991446
,,,,,,,,,,,,905.46,58012,0.40492376
,,,,,,,,,,,,905.9598,57323.66667,0.400119193
,,,,,,,,,,,,906.4602,56636.66667,0.395323933
,,,,,,,,,,,,906.96,55940.66667,0.390465853
,,,,,,,,,,,,907.4598,55246.33333,0.385619407
,,,,,,,,,,,,907.9602,54571.66667,0.380910233
,,,,,,,,,,,,908.46,53891,0.37615918
,,,,,,,,,,,,908.9598,53230,0.3715454
,,,,,,,,,,,,909.4602,52574,0.36696652
,,,,,,,,,,,,909.96,51917.66667,0.362385313
,,,,,,,,,,,,910.4598,51274.33333,0.357894847
,,,,,,,,,,,,910.9602,50640.33333,0.353469527
,,,,,,,,,,,,911.46,50019,0.34913262
,,,,,,,,,,,,911.9598,49400.33333,0.344814327
,,,,,,,,,,,,912.4602,48779.33333,0.340479747
,,,,,,,,,,,,912.96,48167.33333,0.336207987
,,,,,,,,,,,,913.4598,47565.66667,0.332008353
,,,,,,,,,,,,913.9602,46976,0.32789248
,,,,,,,,,,,,914.46,46383.33333,0.323755667
,,,,,,,,,,,,914.9598,45808.66667,0.319744493
,,,,,,,,,,,,915.4602,45239.33333,0.315770547
,,,,,,,,,,,,915.96,44668.66667,0.311787293
,,,,,,,,,,,,916.4598,44111,0.30789478
,,,,,,,,,,,,916.9602,43559.66667,0.304046473
,,,,,,,,,,,,917.46,43019,0.30027262
,,,,,,,,,,,,917.9598,42475.33333,0.296477827
,,,,,,,,,,,,918.4602,41936.66667,0.292717933
,,,,,,,,,,,,918.96,41406.33333,0.289016207
,,,,,,,,,,,,919.4598,40899.33333,0.285477347
,,,,,,,,,,,,919.9602,40395.33333,0.281959427
,,,,,,,,,,,,920.46,39889.33333,0.278427547
,,,,,,,,,,,,920.9598,39387.66667,0.274925913
,,,,,,,,,,,,921.4602,38885.66667,0.271421953
,,,,,,,,,,,,921.96,38382.66667,0.267911013
,,,,,,,,,,,,922.4598,37895.66667,0.264511753
,,,,,,,,,,,,922.9602,37428,0.26124744
,,,,,,,,,,,,923.46,36955.66667,0.257950553
,,,,,,,,,,,,923.9598,36489.66667,0.254697873
,,,,,,,,,,,,924.4602,36029.66667,0.251487073
,,,,,,,,,,,,924.96,35572.66667,0.248297213
,,,,,,,,,,,,925.4598,35115.33333,0.245105027
,,,,,,,,,,,,925.9602,34658,0.24191284
,,,,,,,,,,,,926.46,34223.33333,0.238878867
,,,,,,,,,,,,926.9598,33791.66667,0.235865833
,,,,,,,,,,,,927.4602,33367.33333,0.232903987
,,,,,,,,,,,,927.96,32948.33333,0.229979367
,,,,,,,,,,,,928.4598,32533,0.22708034
,,,,,,,,,,,,928.9602,32123,0.22421854
,,,,,,,,,,,,929.46,31710.66667,0.221340453
,,,,,,,,,,,,929.9598,31311,0.21855078
,,,,,,,,,,,,930.4602,30905.66667,0.215721553
,,,,,,,,,,,,930.96,30515,0.2129947
,,,,,,,,,,,,931.4598,30123.66667,0.210263193
,,,,,,,,,,,,931.9602,29741.33333,0.207594507
,,,,,,,,,,,,932.46,29356.33333,0.204907207
,,,,,,,,,,,,932.9598,28980,0.2022804
,,,,,,,,,,,,933.4602,28606.66667,0.199674533
,,,,,,,,,,,,933.96,28233.33333,0.197068667
,,,,,,,,,,,,934.4598,27866,0.19450468
,,,,,,,,,,,,934.9602,27509.33333,0.192015147
,,,,,,,,,,,,935.46,27161,0.18958378
,,,,,,,,,,,,935.9598,26817.33333,0.187184987
,,,,,,,,,,,,936.4602,26471.66667,0.184772233
,,,,,,,,,,,,936.96,26133.66667,0.182412993
,,,,,,,,,,,,937.4598,25802.33333,0.180100287
,,,,,,,,,,,,937.9602,25460.66667,0.177715453
,,,,,,,,,,,,938.46,25130,0.1754074
,,,,,,,,,,,,938.9598,24813.66667,0.173199393
,,,,,,,,,,,,939.4602,24493,0.17096114
,,,,,,,,,,,,939.96,24172.66667,0.168725213
,,,,,,,,,,,,940.4598,23862.33333,0.166559087
,,,,,,,,,,,,940.9602,23550.66667,0.164383653
,,,,,,,,,,,,941.46,23245.33333,0.162252427
,,,,,,,,,,,,941.9598,22948,0.16017704
,,,,,,,,,,,,942.4602,22644.66667,0.158059773
,,,,,,,,,,,,942.96,22347.66667,0.155986713
,,,,,,,,,,,,943.4598,22057,0.15395786
,,,,,,,,,,,,943.9602,21771.66667,0.151966233
,,,,,,,,,,,,944.46,21492,0.15001416
,,,,,,,,,,,,944.9598,21215.33333,0.148083027
,,,,,,,,,,,,945.4602,20939.66667,0.146158873
,,,,,,,,,,,,945.96,20672.66667,0.144295213
,,,,,,,,,,,,946.4598,20411.66667,0.142473433
,,,,,,,,,,,,946.9602,20150.33333,0.140649327
,,,,,,,,,,,,947.46,19885.33333,0.138799627
,,,,,,,,,,,,947.9598,19608.33333,0.136866167
,,,,,,,,,,,,948.4602,19349.33333,0.135058347
,,,,,,,,,,,,948.96,19104.66667,0.133350573
,,,,,,,,,,,,949.4598,18855,0.1316079
,,,,,,,,,,,,949.9602,18599.33333,0.129823347
,,,,,,,,,,,,950.46,18351,0.12808998
,,,,,,,,,,,,950.9598,18111,0.12641478
,,,,,,,,,,,,951.4602,17870.33333,0.124734927
,,,,,,,,,,,,951.96,17639.66667,0.123124873
,,,,,,,,,,,,952.4598,17412.66667,0.121540413
,,,,,,,,,,,,952.9602,17187,0.11996526
,,,,,,,,,,,,953.46,16971.33333,0.118459907
,,,,,,,,,,,,953.9598,16759.66667,0.116982473
,,,,,,,,,,,,954.4602,16535.33333,0.115416627
,,,,,,,,,,,,954.96,16312,0.11385776
,,,,,,,,,,,,955.4598,16099.33333,0.112373347
,,,,,,,,,,,,955.9602,15886,0.11088428
,,,,,,,,,,,,956.46,15680,0.1094464
,,,,,,,,,,,,956.9598,15473,0.10800154
,,,,,,,,,,,,957.4602,15265.33333,0.106552027
,,,,,,,,,,,,957.96,15062.66667,0.105137413
,,,,,,,,,,,,958.4598,14866.33333,0.103767007
,,,,,,,,,,,,958.9602,14669.33333,0.102391947
,,,,,,,,,,,,959.46,14482.33333,0.101086687
,,,,,,,,,,,,959.9598,14300.33333,0.099816327
,,,,,,,,,,,,960.4602,14114.66667,0.098520373
,,,,,,,,,,,,960.96,13927.66667,0.097215113
,,,,,,,,,,,,961.4598,13749,0.09596802
,,,,,,,,,,,,961.9602,13572.66667,0.094737213
,,,,,,,,,,,,962.46,13399,0.09352502
,,,,,,,,,,,,962.9598,13225,0.0923105
,,,,,,,,,,,,963.4602,13048.66667,0.091079693
,,,,,,,,,,,,963.96,12868.33333,0.089820967
,,,,,,,,,,,,964.4598,12698.33333,0.088634367
,,,,,,,,,,,,964.9602,12538.33333,0.087517567
,,,,,,,,,,,,965.46,12378,0.08639844
,,,,,,,,,,,,965.9598,12211.66667,0.085237433
,,,,,,,,,,,,966.4602,12057.33333,0.084160187
,,,,,,,,,,,,966.96,11882,0.08293636
,,,,,,,,,,,,967.4598,11721.66667,0.081817233
,,,,,,,,,,,,967.9602,11570.33333,0.080760927
,,,,,,,,,,,,968.46,11421,0.07971858
,,,,,,,,,,,,968.9598,11280.33333,0.078736727
,,,,,,,,,,,,969.4602,11129.33333,0.077682747
,,,,,,,,,,,,969.96,10978.33333,0.076628767
,,,,,,,,,,,,970.4598,10841.66667,0.075674833
,,,,,,,,,,,,970.9602,10696.33333,0.074660407
,,,,,,,,,,,,971.46,10553.33333,0.073662267
,,,,,,,,,,,,971.9598,10411.66667,0.072673433
,,,,,,,,,,,,972.4602,10271,0.07169158
,,,,,,,,,,,,972.96,10128,0.07069344
,,,,,,,,,,,,973.4598,9998,0.06978604
,,,,,,,,,,,,973.9602,9876.333333,0.068936807
,,,,,,,,,,,,974.46,9742.666667,0.068003813
,,,,,,,,,,,,974.9598,9617.666667,0.067131313
,,,,,,,,,,,,975.4602,9498.333333,0.066298367
,,,,,,,,,,,,975.96,9365,0.0653677
,,,,,,,,,,,,976.4598,9236.333333,0.064469607
,,,,,,,,,,,,976.9602,9124.666667,0.063690173
,,,,,,,,,,,,977.46,9013.333333,0.062913067
,,,,,,,,,,,,977.9598,8899.333333,0.062117347
,,,,,,,,,,,,978.4602,8779,0.06127742
,,,,,,,,,,,,978.96,8662,0.06046076
,,,,,,,,,,,,979.4598,8547.666667,0.059662713
,,,,,,,,,,,,979.9602,8427,0.05882046
,,,,,,,,,,,,980.46,8318.333333,0.058061967
,,,,,,,,,,,,980.9598,8207.333333,0.057287187
,,,,,,,,,,,,981.4602,8096.333333,0.056512407
,,,,,,,,,,,,981.96,7990.333333,0.055772527
,,,,,,,,,,,,982.4598,7887.333333,0.055053587
,,,,,,,,,,,,982.9602,7787,0.05435326
,,,,,,,,,,,,983.46,7685.333333,0.053643627
,,,,,,,,,,,,983.9598,7584.333333,0.052938647
,,,,,,,,,,,,984.4602,7484.333333,0.052240647
,,,,,,,,,,,,984.96,7379,0.05150542
,,,,,,,,,,,,985.4598,7275.333333,0.050781827
,,,,,,,,,,,,985.9602,7187.333333,0.050167587
,,,,,,,,,,,,986.46,7093.666667,0.049513793
,,,,,,,,,,,,986.9598,6995.333333,0.048827427
,,,,,,,,,,,,987.4602,6907.333333,0.048213187
,,,,,,,,,,,,987.96,6827.333333,0.047654787
,,,,,,,,,,,,988.4598,6733,0.04699634
,,,,,,,,,,,,988.9602,6637.333333,0.046328587
,,,,,,,,,,,,989.46,6548,0.04570504
,,,,,,,,,,,,989.9598,6462.333333,0.045107087
,,,,,,,,,,,,990.4602,6384.333333,0.044562647
,,,,,,,,,,,,990.96,6303.666667,0.043999593
,,,,,,,,,,,,991.4598,6222,0.04342956
,,,,,,,,,,,,991.9602,6146.333333,0.042901407
,,,,,,,,,,,,992.46,6064.666667,0.042331373
,,,,,,,,,,,,992.9598,5980.333333,0.041742727
,,,,,,,,,,,,993.4602,5902.666667,0.041200613
,,,,,,,,,,,,993.96,5820.333333,0.040625927
,,,,,,,,,,,,994.4598,5740.666667,0.040069853
,,,,,,,,,,,,994.9602,5672,0.03959056
,,,,,,,,,,,,995.46,5606.666667,0.039134533
