Z[m],d[m],Q[mL/min],e[-],CA0[g/L],CB0[g/L],Vinject[uL],Hint[-],kint[1/s],Kint[1/s],ObsSigma[mV],magnification,t[s],I[mV],C[g/L]
,,,,,,,,,,,,757.4598,540357.6667,3.84194301
,,,,,,,,,,,,757.9602,543680,3.8655648
,,,,,,,,,,,,758.46,547002,3.88918422
,,,,,,,,,,,,758.9598,550304,3.91266144
,,,,,,,,,,,,759.4602,553595,3.93606045
,,,,,,,,,,,,759.96,556881.3333,3.95942628
,,,,,,,,,,,,760.4598,560172.6667,3.98282766
,,,,,,,,,,,,760.9602,563459.3333,4.00619586
,,,,,,,,,,,,761.46,566718.6667,4.02936972
,,,,,,,,,,,,761.9598,569984.6667,4.05259098
,,,,,,,,,,,,762.4602,573241.3333,4.07574588
,,,,,,,,,,,,762.96,576494.6667,4.09887708
,,,,,,,,,,,,763.4598,579746.6667,4.1219988
,,,,,,,,,,,,763.9602,582990,4.1450589
,,,,,,,,,,,,764.46,586223.6667,4.16805027
,,,,,,,,,,,,764.9598,589442,4.19093262
,,,,,,,,,,,,765.4602,592654,4.21376994
,,,,,,,,,,,,765.96,595869.3333,4.23663096
,,,,,,,,,,,,766.4598,599068,4.25937348
,,,,,,,,,,,,766.9602,602260.3333,4.28207097
,,,,,,,,,,,,767.46,605437.3333,4.30465944
,,,,,,,,,,,,767.9598,608615.3333,4.32725502
,,,,,,,,,,,,768.4602,611785.3333,4.34979372
,,,,,,,,,,,,768.96,614939.3333,4.37221866
,,,,,,,,,,,,769.4598,618082.3333,4.39456539
,,,,,,,,,,,,769.9602,621219.6667,4.41687183
,,,,,,,,,,,,770.46,624339.6667,4.43905503
,,,,,,,,,,,,770.9598,627445.3333,4.46113632
,,,,,,,,,,,,771.4602,630531.6667,4.48308015
,,,,,,,,,,,,771.96,633611.3333,4.50497658
,,,,,,,,,,,,772.4598,636695.6667,4.52690619
,,,,,,,,,,,,772.9602,639761,4.54870071
,,,,,,,,,,,,773.46,642816.6667,4.5704265
,,,,,,,,,,,,773.9598,645856.6667,4.5920409
,,,,,,,,,,,,774.4602,648886.6667,4.6135842
,,,,,,,,,,,,774.96,651895,4.63497345
,,,,,,,,,,,,775.4598,654899.6667,4.65633663
,,,,,,,,,,,,775.9602,657883,4.67754813
,,,,,,,,,,,,776.46,660845,4.69860795
,,,,,,,,,,,,776.9598,663804,4.71964644
,,,,,,,,,,,,777.4602,666752,4.74060672
,,,,,,,,,,,,777.96,669700.3333,4.76156937
,,,,,,,,,,,,778.4598,672621.6667,4.78234005
,,,,,,,,,,,,778.9602,675523.3333,4.8029709
,,,,,,,,,,,,779.46,678409.6667,4.82349273
,,,,,,,,,,,,779.9598,681291.3333,4.84398138
,,,,,,,,,,,,780.4602,684152.6667,4.86432546
,,,,,,,,,,,,780.96,686999,4.88456289
,,,,,,,,,,,,781.4598,689831,4.90469841
,,,,,,,,,,,,781.9602,692647.3333,4.92472254
,,,,,,,,,,,,782.46,695454,4.94467794
,,,,,,,,,,,,782.9598,698238.6667,4.96447692
,,,,,,,,,,,,783.4602,700988.3333,4.98402705
,,,,,,,,,,,,783.96,703732,5.00353452
,,,,,,,,,,,,784.4598,706465.6667,5.02297089
,,,,,,,,,,,,784.9602,709187.6667,5.04232431
,,,,,,,,,,,,785.46,711880.6667,5.06147154
,,,,,,,,,,,,785.9598,714547.3333,5.08043154
,,,,,,,,,,,,786.4602,717213.6667,5.09938917
,,,,,,,,,,,,786.96,719875.3333,5.11831362
,,,,,,,,,,,,787.4598,722502.3333,5.13699159
,,,,,,,,,,,,787.9602,725112,5.15554632
,,,,,,,,,,,,788.46,727712,5.17403232
,,,,,,,,,,,,788.9598,730274.3333,5.19225051
,,,,,,,,,,,,789.4602,732820.3333,5.21035257
,,,,,,,,,,,,789.96,735354.6667,5.22837168
,,,,,,,,,,,,790.4598,737886,5.24636946
,,,,,,,,,,,,790.9602,740391.6667,5.26418475
,,,,,,,,,,,,791.46,742870,5.2818057
,,,,,,,,,,,,791.9598,745320.3333,5.29922757
,,,,,,,,,,,,792.4602,747770.6667,5.31664944
,,,,,,,,,,,,792.96,750190.6667,5.33385564
,,,,,,,,,,,,793.4598,752594,5.35094334
,,,,,,,,,,,,793.9602,754976,5.36787936
,,,,,,,,,,,,794.46,757343.6667,5.38471347
,,,,,,,,,,,,794.9598,759690,5.4013959
,,,,,,,,,,,,795.4602,762017,5.41794087
,,,,,,,,,,,,795.96,764312,5.43425832
,,,,,,,,,,,,796.4598,766586.6667,5.4504312
,,,,,,,,,,,,796.9602,768837,5.46643107
,,,,,,,,,,,,797.46,771064.3333,5.48226741
,,,,,,,,,,,,797.9598,773277.6667,5.49800421
,,,,,,,,,,,,798.4602,775482.6667,5.51368176
,,,,,,,,,,,,798.96,777657.3333,5.52914364
,,,,,,,,,,,,799.4598,779808.3333,5.54443725
,,,,,,,,,,,,799.9602,781931.3333,5.55953178
,,,,,,,,,,,,800.46,784045,5.57455995
,,,,,,,,,,,,800.9598,786145.6667,5.58949569
,,,,,,,,,,,,801.4602,788204.6667,5.60413518
,,,,,,,,,,,,801.96,790237,5.61858507
,,,,,,,,,,,,802.4598,792248,5.63288328
,,,,,,,,,,,,802.9602,794245.6667,5.64708669
,,,,,,,,,,,,803.46,796227.6667,5.66117871
,,,,,,,,,,,,803.9598,798189.3333,5.67512616
,,,,,,,,,,,,804.4602,800102.6667,5.68872996
,,,,,,,,,,,,804.96,801999,5.70221289
,,,,,,,,,,,,805.4598,803883,5.71560813
,,,,,,,,,,,,805.9602,805753,5.72890383
,,,,,,,,,,,,806.46,807593.6667,5.74199097
,,,,,,,,,,,,806.9598,809404.6667,5.75486718
,,,,,,,,,,,,807.4602,811196,5.76760356
,,,,,,,,,,,,807.96,812968.3333,5.78020485
,,,,,,,,,,,,808.4598,814710.6667,5.79259284
,,,,,,,,,,,,808.9602,816429,5.80481019
,,,,,,,,,,,,809.46,818121.6667,5.81684505
,,,,,,,,,,,,809.9598,819794,5.82873534
,,,,,,,,,,,,810.4602,821446,5.84048106
,,,,,,,,,,,,810.96,823077.3333,5.85207984
,,,,,,,,,,,,811.4598,824686,5.86351746
,,,,,,,,,,,,811.9602,826252.6667,5.87465646
,,,,,,,,,,,,812.46,827803.3333,5.8856817
,,,,,,,,,,,,812.9598,829346,5.89665006
,,,,,,,,,,,,813.4602,830853,5.90736483
,,,,,,,,,,,,813.96,832332,5.91788052
,,,,,,,,,,,,814.4598,833781.3333,5.92818528
,,,,,,,,,,,,814.9602,835222.3333,5.93843079
,,,,,,,,,,,,815.46,836621.3333,5.94837768
,,,,,,,,,,,,815.9598,838002.3333,5.95819659
,,,,,,,,,,,,816.4602,839356,5.96782116
,,,,,,,,,,,,816.96,840689.6667,5.97730353
,,,,,,,,,,,,817.4598,841995.6667,5.98658919
,,,,,,,,,,,,817.9602,843300.6667,5.99586774
,,,,,,,,,,,,818.46,844569,6.00488559
,,,,,,,,,,,,818.9598,845796.6667,6.0136143
,,,,,,,,,,,,819.4602,846987.3333,6.02207994
,,,,,,,,,,,,819.96,848174.3333,6.03051951
,,,,,,,,,,,,820.4598,849325.3333,6.03870312
,,,,,,,,,,,,820.9602,850453.6667,6.04672557
,,,,,,,,,,,,821.46,851565.6667,6.05463189
,,,,,,,,,,,,821.9598,852646,6.06231306
,,,,,,,,,,,,822.4602,853720.6667,6.06995394
,,,,,,,,,,,,822.96,854758.3333,6.07733175
,,,,,,,,,,,,823.4598,855774.6667,6.08455788
,,,,,,,,,,,,823.9602,856752.3333,6.09150909
,,,,,,,,,,,,824.46,857696.6667,6.0982233
,,,,,,,,,,,,824.9598,858629.6667,6.10485693
,,,,,,,,,,,,825.4602,859549,6.11139339
,,,,,,,,,,,,825.96,860443.3333,6.1177521
,,,,,,,,,,,,826.4598,861302.3333,6.12385959
,,,,,,,,,,,,826.9602,862136.6667,6.1297917
,,,,,,,,,,,,827.46,862936,6.13547496
,,,,,,,,,,,,827.9598,863719.6667,6.14104683
,,,,,,,,,,,,828.4602,864482,6.14646702
,,,,,,,,,,,,828.96,865216,6.15168576
,,,,,,,,,,,,829.4598,865920.6667,6.15669594
,,,,,,,,,,,,829.9602,866606,6.16156866
,,,,,,,,,,,,830.46,867253.6667,6.16617357
,,,,,,,,,,,,830.9598,867878.3333,6.17061495
,,,,,,,,,,,,831.4602,868497.3333,6.17501604
,,,,,,,,,,,,831.96,869089,6.17922279
,,,,,,,,,,,,832.4598,869641.6667,6.18315225
,,,,,,,,,,,,832.9602,870161.6667,6.18684945
,,,,,,,,,,,,833.46,870674.3333,6.19049451
,,,,,,,,,,,,833.9598,871150.6667,6.19388124
,,,,,,,,,,,,834.4602,871599.6667,6.19707363
,,,,,,,,,,,,834.96,872030.6667,6.20013804
,,,,,,,,,,,,835.4598,872443,6.20306973
,,,,,,,,,,,,835.9602,872831,6.20582841
,,,,,,,,,,,,836.46,873184.3333,6.20834061
,,,,,,,,,,,,836.9598,873527.3333,6.21077934
,,,,,,,,,,,,837.4602,873839,6.21299529
,,,,,,,,,,,,837.96,874127,6.21504297
,,,,,,,,,,,,838.4598,874379.3333,6.21683706
,,,,,,,,,,,,838.9602,874603.3333,6.2184297
,,,,,,,,,,,,839.46,874807.3333,6.21988014
,,,,,,,,,,,,839.9598,874985.3333,6.22114572
,,,,,,,,,,,,840.4602,875158,6.22237338
,,,,,,,,,,,,840.96,875307.3333,6.22343514
,,,,,,,,,,,,841.4598,875424,6.22426464
,,,,,,,,,,,,841.9602,875513.6667,6.22490217
,,,,,,,,,,,,842.46,875574.3333,6.22533351
,,,,,,,,,,,,842.9598,875624,6.22568664
,,,,,,,,,,,,843.4602,875641.3333,6.22580988
,,,,,,,,,,,,843.96,875643,6.22582173
,,,,,,,,,,,,844.4598,875598,6.22550178
,,,,,,,,,,,,844.9602,875523.6667,6.22497327
,,,,,,,,,,,,845.46,875443,6.22439973
,,,,,,,,,,,,845.9598,875337.6667,6.22365081
,,,,,,,,,,,,846.4602,875208,6.22272888
,,,,,,,,,,,,846.96,875046.3333,6.22157943
,,,,,,,,,,,,847.4598,874870.3333,6.22032807
,,,,,,,,,,,,847.9602,874682.3333,6.21899139
,,,,,,,,,,,,848.46,874458,6.21739638
,,,,,,,,,,,,848.9598,874207.3333,6.21561414
,,,,,,,,,,,,849.4602,873937.3333,6.21369444
,,,,,,,,,,,,849.96,873648.6667,6.21164202
,,,,,,,,,,,,850.4598,873339,6.20944029
,,,,,,,,,,,,850.9602,873002.6667,6.20704896
,,,,,,,,,,,,851.46,872638,6.20445618
,,,,,,,,,,,,851.9598,872254.3333,6.20172831
,,,,,,,,,,,,852.4602,871838.3333,6.19877055
,,,,,,,,,,,,852.96,871409.6667,6.19572273
,,,,,,,,,,,,853.4598,870963.6667,6.19255167
,,,,,,,,,,,,853.9602,870502.6667,6.18927396
,,,,,,,,,,,,854.46,870013.3333,6.1857948
,,,,,,,,,,,,854.9598,869498,6.18213078
,,,,,,,,,,,,855.4602,868952.3333,6.17825109
,,,,,,,,,,,,855.96,868388.3333,6.17424105
,,,,,,,,,,,,856.4598,867793.3333,6.1700106
,,,,,,,,,,,,856.9602,867177.6667,6.16563321
,,,,,,,,,,,,857.46,866551.3333,6.16117998
,,,,,,,,,,,,857.9598,865903,6.15657033
,,,,,,,,,,,,858.4602,865241,6.15186351
,,,,,,,,,,,,858.96,864555.6667,6.14699079
,,,,,,,,,,,,859.4598,863839.3333,6.14189766
,,,,,,,,,,,,859.9602,863099,6.13663389
,,,,,,,,,,,,860.46,862341,6.13124451
,,,,,,,,,,,,860.9598,861569.6667,6.12576033
,,,,,,,,,,,,861.4602,860765,6.12003915
,,,,,,,,,,,,861.96,859948,6.11423028
,,,,,,,,,,,,862.4598,859106.3333,6.10824603
,,,,,,,,,,,,862.9602,858246.6667,6.1021338
,,,,,,,,,,,,863.46,857361.3333,6.09583908
,,,,,,,,,,,,863.9598,856465.3333,6.08946852
,,,,,,,,,,,,864.4602,855541,6.08289651
,,,,,,,,,,,,864.96,854599.6667,6.07620363
,,,,,,,,,,,,865.4598,853633.3333,6.069333
,,,,,,,,,,,,865.9602,852641.3333,6.06227988
,,,,,,,,,,,,866.46,851650.3333,6.05523387
,,,,,,,,,,,,866.9598,850636.6667,6.0480267
,,,,,,,,,,,,867.4602,849595.3333,6.04062282
,,,,,,,,,,,,867.96,848526.3333,6.03302223
,,,,,,,,,,,,868.4598,847447.3333,6.02535054
,,,,,,,,,,,,868.9602,846346,6.01752006
,,,,,,,,,,,,869.46,845216,6.00948576
,,,,,,,,,,,,869.9598,844080,6.0014088
,,,,,,,,,,,,870.4602,842931.6667,5.99324415
,,,,,,,,,,,,870.96,841769,5.98497759
,,,,,,,,,,,,871.4598,840572,5.97646692
,,,,,,,,,,,,871.9602,839354,5.96780694
,,,,,,,,,,,,872.46,838122,5.95904742
,,,,,,,,,,,,872.9598,836879.3333,5.95021206
,,,,,,,,,,,,873.4602,835627,5.94130797
,,,,,,,,,,,,873.96,834355,5.93226405
,,,,,,,,,,,,874.4598,833047,5.92296417
,,,,,,,,,,,,874.9602,831737.3333,5.91365244
,,,,,,,,,,,,875.46,830393.6667,5.90409897
,,,,,,,,,,,,875.9598,829040.3333,5.89447677
,,,,,,,,,,,,876.4602,827675.3333,5.88477162
,,,,,,,,,,,,876.96,826289.6667,5.87491953
,,,,,,,,,,,,877.4598,824888.3333,5.86495605
,,,,,,,,,,,,877.9602,823470,5.8548717
,,,,,,,,,,,,878.46,822042.6667,5.84472336
,,,,,,,,,,,,878.9598,820599.3333,5.83446126
,,,,,,,,,,,,879.4602,819128.6667,5.82400482
,,,,,,,,,,,,879.96,817650,5.8134915
,,,,,,,,,,,,880.4598,816151.3333,5.80283598
,,,,,,,,,,,,880.9602,814621,5.79195531
,,,,,,,,,,,,881.46,813079,5.78099169
,,,,,,,,,,,,881.9598,811542,5.77006362
,,,,,,,,,,,,882.4602,809969.3333,5.75888196
,,,,,,,,,,,,882.96,808379,5.74757469
,,,,,,,,,,,,883.4598,806792.3333,5.73629349
,,,,,,,,,,,,883.9602,805192.6667,5.72491986
,,,,,,,,,,,,884.46,803585.3333,5.71349172
,,,,,,,,,,,,884.9598,801950,5.7018645
,,,,,,,,,,,,885.4602,800298.3333,5.69012115
,,,,,,,,,,,,885.96,798650,5.6784015
,,,,,,,,,,,,886.4598,796966,5.66642826
,,,,,,,,,,,,886.9602,795268,5.65435548
,,,,,,,,,,,,887.46,793562,5.64222582
,,,,,,,,,,,,887.9598,791857.3333,5.63010564
,,,,,,,,,,,,888.4602,790121,5.61776031
,,,,,,,,,,,,888.96,788368.6667,5.60530122
,,,,,,,,,,,,889.4598,786604,5.59275444
,,,,,,,,,,,,889.9602,784834.3333,5.58017211
,,,,,,,,,,,,890.46,783054.6667,5.56751868
,,,,,,,,,,,,890.9598,781257,5.55473727
,,,,,,,,,,,,891.4602,779441.6667,5.54183025
,,,,,,,,,,,,891.96,777620.6667,5.52888294
,,,,,,,,,,,,892.4598,775785.3333,5.51583372
,,,,,,,,,,,,892.9602,773931,5.50264941
,,,,,,,,,,,,893.46,772069.3333,5.48941296
,,,,,,,,,,,,893.9598,770191.3333,5.47606038
,,,,,,,,,,,,894.4602,768298,5.46259878
,,,,,,,,,,,,894.96,766401.3333,5.44911348
,,,,,,,,,,,,895.4598,764493.6667,5.43554997
,,,,,,,,,,,,895.9602,762570.6667,5.42187744
,,,,,,,,,,,,896.46,760640,5.4081504
,,,,,,,,,,,,896.9598,758693.6667,5.39431197
,,,,,,,,,,,,897.4602,756735,5.38038585
,,,,,,,,,,,,897.96,754771.3333,5.36642418
,,,,,,,,,,,,898.4598,752799.6667,5.35240563
,,,,,,,,,,,,898.9602,750806.3333,5.33823303
,,,,,,,,,,,,899.46,748801.6667,5.32397985
,,,,,,,,,,,,899.9598,746797,5.30972667
,,,,,,,,,,,,900.4602,744773.6667,5.29534077
,,,,,,,,,,,,900.96,742742.3333,5.28089799
,,,,,,,,,,,,901.4598,740713,5.26646943
,,,,,,,,,,,,901.9602,738668.6667,5.25193422
,,,,,,,,,,,,902.46,736606.6667,5.2372734
,,,,,,,,,,,,902.9598,734540.6667,5.22258414
,,,,,,,,,,,,903.4602,732475.6667,5.20790199
,,,,,,,,,,,,903.96,730397,5.19312267
,,,,,,,,,,,,904.4598,728289.6667,5.17813953
,,,,,,,,,,,,904.9602,726178.3333,5.16312795
,,,,,,,,,,,,905.46,724078.6667,5.14819932
,,,,,,,,,,,,905.9598,721952.6667,5.13308346
,,,,,,,,,,,,906.4602,719809.3333,5.11784436
,,,,,,,,,,,,906.96,717692.3333,5.10279249
,,,,,,,,,,,,907.4598,715554,5.08758894
,,,,,,,,,,,,907.9602,713399.6667,5.07227163
,,,,,,,,,,,,908.46,711244.6667,5.05694958
,,,,,,,,,,,,908.9598,709078,5.04154458
,,,,,,,,,,,,909.4602,706904.3333,5.02608981
,,,,,,,,,,,,909.96,704726.6667,5.0106066
,,,,,,,,,,,,910.4598,702536.3333,4.99503333
,,,,,,,,,,,,910.9602,700351,4.97949561
,,,,,,,,,,,,911.46,698153,4.96386783
,,,,,,,,,,,,911.9598,695925.6667,4.94803149
,,,,,,,,,,,,912.4602,693697,4.93218567
,,,,,,,,,,,,912.96,691485.6667,4.91646309
,,,,,,,,,,,,913.4598,689256.6667,4.9006149
,,,,,,,,,,,,913.9602,687020.6667,4.88471694
,,,,,,,,,,,,914.46,684779,4.86877869
,,,,,,,,,,,,914.9598,682521,4.85272431
,,,,,,,,,,,,915.4602,680263.3333,4.8366723
,,,,,,,,,,,,915.96,677998,4.82056578
,,,,,,,,,,,,916.4598,675728.6667,4.80443082
,,,,,,,,,,,,916.9602,673462,4.78831482
,,,,,,,,,,,,917.46,671188.3333,4.77214905
,,,,,,,,,,,,917.9598,668906.6667,4.7559264
,,,,,,,,,,,,918.4602,666627.3333,4.73972034
,,,,,,,,,,,,918.96,664341,4.72346451
,,,,,,,,,,,,919.4598,662039.6667,4.70710203
,,,,,,,,,,,,919.9602,659730.6667,4.69068504
,,,,,,,,,,,,920.46,657434.6667,4.67436048
,,,,,,,,,,,,920.9598,655133,4.65799563
,,,,,,,,,,,,921.4602,652823.3333,4.6415739
,,,,,,,,,,,,921.96,650506.6667,4.6251024
,,,,,,,,,,,,922.4598,648172,4.60850292
,,,,,,,,,,,,922.9602,645843,4.59194373
,,,,,,,,,,,,923.46,643513.3333,4.5753798
,,,,,,,,,,,,923.9598,641182.3333,4.55880639
,,,,,,,,,,,,924.4602,638847,4.54220217
,,,,,,,,,,,,924.96,636506.3333,4.52556003
,,,,,,,,,,,,925.4598,634170.3333,4.50895107
,,,,,,,,,,,,925.9602,631817,4.49221887
,,,,,,,,,,,,926.46,629462.6667,4.47547956
,,,,,,,,,,,,926.9598,627113.3333,4.4587758
,,,,,,,,,,,,927.4602,624772,4.44212892
,,,,,,,,,,,,927.96,622409.6667,4.42533273
,,,,,,,,,,,,928.4598,620042.3333,4.40850099
,,,,,,,,,,,,928.9602,617672.6667,4.39165266
,,,,,,,,,,,,929.46,615318,4.37491098
,,,,,,,,,,,,929.9598,612961.6667,4.35815745
,,,,,,,,,,,,930.4602,610587.6667,4.34127831
,,,,,,,,,,,,930.96,608217,4.32442287
,,,,,,,,,,,,931.4598,605848.6667,4.30758402
,,,,,,,,,,,,931.9602,603477,4.29072147
,,,,,,,,,,,,932.46,601097.3333,4.27380204
,,,,,,,,,,,,932.9598,598719.3333,4.25689446
,,,,,,,,,,,,933.4602,596335.6667,4.23994659
,,,,,,,,,,,,933.96,593953.6667,4.22301057
,,,,,,,,,,,,934.4598,591569.3333,4.20605796
,,,,,,,,,,,,934.9602,589178.6667,4.18906032
,,,,,,,,,,,,935.46,586795,4.17211245
,,,,,,,,,,,,935.9598,584411.3333,4.15516458
,,,,,,,,,,,,936.4602,582035,4.13826885
,,,,,,,,,,,,936.96,579647.3333,4.12129254
,,,,,,,,,,,,937.4598,577260.3333,4.10432097
,,,,,,,,,,,,937.9602,574879.6667,4.08739443
,,,,,,,,,,,,938.46,572496.3333,4.07044893
,,,,,,,,,,,,938.9598,570113.6667,4.05350817
,,,,,,,,,,,,939.4602,567712.3333,4.03643469
,,,,,,,,,,,,939.96,565331.6667,4.01950815
,,,,,,,,,,,,940.4598,562952.3333,4.00259109
,,,,,,,,,,,,940.9602,560564.6667,3.98561478
,,,,,,,,,,,,941.46,558178.3333,3.96864795
,,,,,,,,,,,,941.9598,555792.6667,3.95168586
,,,,,,,,,,,,942.4602,553396.6667,3.9346503
,,,,,,,,,,,,942.96,550997.3333,3.91759104
,,,,,,,,,,,,943.4598,548618.3333,3.90067635
,,,,,,,,,,,,943.9602,546241.6667,3.88377825
,,,,,,,,,,,,944.46,543861.6667,3.86685645
,,,,,,,,,,,,944.9598,541474.6667,3.84988488
,,,,,,,,,,,,945.4602,539098.6667,3.83299152
,,,,,,,,,,,,945.96,536714.3333,3.81603891
,,,,,,,,,,,,946.4598,534326.3333,3.79906023
,,,,,,,,,,,,946.9602,531960.3333,3.78223797
,,,,,,,,,,,,947.46,529600,3.765456
,,,,,,,,,,,,947.9598,527220.3333,3.74853657
,,,,,,,,,,,,948.4602,524842.3333,3.73162899
,,,,,,,,,,,,948.96,522487.6667,3.71488731
,,,,,,,,,,,,949.4598,520135,3.69815985
,,,,,,,,,,,,949.9602,517769.6667,3.68134233
,,,,,,,,,,,,950.46,515395.6667,3.66446319
,,,,,,,,,,,,950.9598,513034.3333,3.64767411
,,,,,,,,,,,,951.4602,510676.6667,3.6309111
,,,,,,,,,,,,951.96,508306.3333,3.61405803
,,,,,,,,,,,,952.4598,505954,3.59733294
,,,,,,,,,,,,952.9602,503609,3.58065999
,,,,,,,,,,,,953.46,501256.6667,3.5639349
,,,,,,,,,,,,953.9598,498913,3.54727143
,,,,,,,,,,,,954.4602,496575,3.53064825
,,,,,,,,,,,,954.96,494226.3333,3.51394923
,,,,,,,,,,,,955.4598,491879.6667,3.49726443
,,,,,,,,,,,,955.9602,489548.3333,3.48068865
,,,,,,,,,,,,956.46,487215.6667,3.46410339
,,,,,,,,,,,,956.9598,484889.3333,3.44756316
,,,,,,,,,,,,957.4602,482555.3333,3.43096842
,,,,,,,,,,,,957.96,480230.3333,3.41443767
,,,,,,,,,,,,958.4598,477924,3.39803964
,,,,,,,,,,,,958.9602,475613.6667,3.38161317
,,,,,,,,,,,,959.46,473294.6667,3.36512508
,,,,,,,,,,,,959.9598,470969.6667,3.34859433
,,,,,,,,,,,,960.4602,468668.6667,3.33223422
,,,,,,,,,,,,960.96,466368,3.31587648
,,,,,,,,,,,,961.4598,464077.6667,3.29959221
,,,,,,,,,,,,961.9602,461789.3333,3.28332216
,,,,,,,,,,,,962.46,459496,3.26701656
,,,,,,,,,,,,962.9598,457209.3333,3.25075836
,,,,,,,,,,,,963.4602,454914,3.23443854
,,,,,,,,,,,,963.96,452637.3333,3.21825144
,,,,,,,,,,,,964.4598,450358,3.20204538
,,,,,,,,,,,,964.9602,448091.3333,3.18592938
,,,,,,,,,,,,965.46,445823,3.16980153
,,,,,,,,,,,,965.9598,443563,3.15373293
,,,,,,,,,,,,966.4602,441298.6667,3.13763352
,,,,,,,,,,,,966.96,439045.3333,3.12161232
,,,,,,,,,,,,967.4598,436809.6667,3.10571673
,,,,,,,,,,,,967.9602,434586,3.08990646
,,,,,,,,,,,,968.46,432360.3333,3.07408197
,,,,,,,,,,,,968.9598,430121.6667,3.05816505
,,,,,,,,,,,,969.4602,427886,3.04226946
,,,,,,,,,,,,969.96,425659,3.02643549
,,,,,,,,,,,,970.4598,423438.3333,3.01064655
,,,,,,,,,,,,970.9602,421222.3333,2.99489079
,,,,,,,,,,,,971.46,419025,2.97926775
,,,,,,,,,,,,971.9598,416825.6667,2.96363049
,,,,,,,,,,,,972.4602,414622.3333,2.94796479
,,,,,,,,,,,,972.96,412435.3333,2.93241522
,,,,,,,,,,,,973.4598,410248.3333,2.91686565
,,,,,,,,,,,,973.9602,408062.6667,2.90132556
,,,,,,,,,,,,974.46,405873.6667,2.88576177
,,,,,,,,,,,,974.9598,403699.6667,2.87030463
,,,,,,,,,,,,975.4602,401536,2.85492096
,,,,,,,,,,,,975.96,399379.6667,2.83958943
,,,,,,,,,,,,976.4598,397226.6667,2.8242816
,,,,,,,,,,,,976.9602,395077.3333,2.80899984
,,,,,,,,,,,,977.46,392921.3333,2.79367068
,,,,,,,,,,,,977.9598,390774,2.77840314
,,,,,,,,,,,,978.4602,388644.6667,2.76326358
,,,,,,,,,,,,978.96,386531,2.74823541
,,,,,,,,,,,,979.4598,384416.6667,2.7332025
,,,,,,,,,,,,979.9602,382300.6667,2.71815774
,,,,,,,,,,,,980.46,380191.3333,2.70316038
,,,,,,,,,,,,980.9598,378096.3333,2.68826493
,,,,,,,,,,,,981.4602,375998.3333,2.67334815
,,,,,,,,,,,,981.96,373899.6667,2.65842663
,,,,,,,,,,,,982.4598,371811,2.64357621
,,,,,,,,,,,,982.9602,369727.6667,2.62876371
,,,,,,,,,,,,983.46,367660,2.6140626
,,,,,,,,,,,,983.9598,365601,2.59942311
,,,,,,,,,,,,984.4602,363557.3333,2.58489264
,,,,,,,,,,,,984.96,361498,2.57025078
,,,,,,,,,,,,985.4598,359433.3333,2.555571
,,,,,,,,,,,,985.9602,357387.3333,2.54102394
,,,,,,,,,,,,986.46,355355.3333,2.52657642
,,,,,,,,,,,,986.9598,353321.6667,2.51211705
,,,,,,,,,,,,987.4602,351296.6667,2.4977193
,,,,,,,,,,,,987.96,349294.6667,2.48348508
,,,,,,,,,,,,988.4598,347292.6667,2.46925086
,,,,,,,,,,,,988.9602,345285.3333,2.45497872
,,,,,,,,,,,,989.46,343285,2.44075635
,,,,,,,,,,,,989.9598,341294,2.42660034
,,,,,,,,,,,,990.4602,339310,2.4124941
,,,,,,,,,,,,990.96,337331,2.39842341
,,,,,,,,,,,,991.4598,335360,2.3844096
,,,,,,,,,,,,991.9602,333396.3333,2.37044793
,,,,,,,,,,,,992.46,331434.3333,2.35649811
,,,,,,,,,,,,992.9598,329486,2.34264546
,,,,,,,,,,,,993.4602,327553.3333,2.3289042
,,,,,,,,,,,,993.96,325625.6667,2.31519849
,,,,,,,,,,,,994.4598,323704.3333,2.30153781
,,,,,,,,,,,,994.9602,321776.3333,2.28782973
,,,,,,,,,,,,995.46,319859,2.27419749
,,,,,,,,,,,,995.9598,317945.6667,2.26059369
,,,,,,,,,,,,996.4602,316042,2.24705862
,,,,,,,,,,,,996.96,314138.6667,2.23352592
,,,,,,,,,,,,997.4598,312249,2.22009039
,,,,,,,,,,,,997.9602,310371,2.20673781
,,,,,,,,,,,,998.46,308506.3333,2.19348003
,,,,,,,,,,,,998.9598,306647,2.18026017
,,,,,,,,,,,,999.4602,304781.3333,2.16699528
,,,,,,,,,,,,999.96,302939.6667,2.15390103
,,,,,,,,,,,,1000.4598,301095.3333,2.14078782
,,,,,,,,,,,,1000.9602,299248,2.12765328
,,,,,,,,,,,,1001.46,297412,2.11459932
,,,,,,,,,,,,1001.9598,295596,2.10168756
,,,,,,,,,,,,1002.4602,293787.3333,2.08882794
,,,,,,,,,,,,1002.96,291969.3333,2.07590196
,,,,,,,,,,,,1003.4598,290159,2.06303049
,,,,,,,,,,,,1003.9602,288368.6667,2.05030122
,,,,,,,,,,,,1004.46,286587,2.03763357
,,,,,,,,,,,,1004.9598,284799.6667,2.02492563
,,,,,,,,,,,,1005.4602,283031.6667,2.01235515
,,,,,,,,,,,,1005.96,281274.3333,1.99986051
,,,,,,,,,,,,1006.4598,279520.3333,1.98738957
,,,,,,,,,,,,1006.9602,277779,1.97500869
,,,,,,,,,,,,1007.46,276036,1.96261596
,,,,,,,,,,,,1007.9598,274297.3333,1.95025404
